I260425 10:14:46.387861 687 util/log/file_sync_buffer.go:237 ⋮ [config]   file created at: 2026/04/25 10:14:46
I260425 10:50:49.280085 963 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r105/1:/Table/106/1/‹7›{‹01874›…-‹56665›…},raft] 640  rejected lease request repl=(n3,s3):2 seq=3 start=1777114249.259192254,0 type=LeaseExpiration exp=1777114255.279030436,0 pro=1777114249.279030436,0 acq=Request; current lease repl=(n3,s3):2 seq=3 start=1777114249.259192254,0 type=LeaseExpiration exp=1777114255.279030436,0 pro=1777114249.279030436,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=3 start=1777114249.259192254,0 type=LeaseExpiration exp=1777114255.279030436,0 pro=1777114249.279030436,0 acq=Request with repl=(n3,s3):2 seq=3 start=1777114249.259192254,0 type=LeaseExpiration exp=1777114255.279030436,0 pro=1777114249.279030436,0 acq=Request: ‹proposed under invalid lease›
I260425 10:50:49.286426 797 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r112/1:/Table/106/1/‹5›{‹22949›…-‹89973›…},raft] 641  rejected lease request repl=(n3,s3):2 seq=3 start=1777114249.258694239,0 type=LeaseExpiration exp=1777114255.285307175,0 pro=1777114249.285307175,0 acq=Request; current lease repl=(n3,s3):2 seq=3 start=1777114249.258694239,0 type=LeaseExpiration exp=1777114255.285307175,0 pro=1777114249.285307175,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=3 start=1777114249.258694239,0 type=LeaseExpiration exp=1777114255.285307175,0 pro=1777114249.285307175,0 acq=Request with repl=(n3,s3):2 seq=3 start=1777114249.258694239,0 type=LeaseExpiration exp=1777114255.285307175,0 pro=1777114249.285307175,0 acq=Request: ‹proposed under invalid lease›
I260425 10:50:49.289320 952 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r104/1:/Table/106/1/{‹25590›…-‹33282›…},raft] 642  rejected lease request repl=(n3,s3):2 seq=3 start=1777114249.258206700,0 type=LeaseExpiration exp=1777114255.288402385,0 pro=1777114249.288402385,0 acq=Request; current lease repl=(n3,s3):2 seq=3 start=1777114249.258206700,0 type=LeaseExpiration exp=1777114255.288402385,0 pro=1777114249.288402385,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=3 start=1777114249.258206700,0 type=LeaseExpiration exp=1777114255.288402385,0 pro=1777114249.288402385,0 acq=Request with repl=(n3,s3):2 seq=3 start=1777114249.258206700,0 type=LeaseExpiration exp=1777114255.288402385,0 pro=1777114249.288402385,0 acq=Request: ‹proposed under invalid lease›
I260425 10:50:49.299017 976 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r106/1:/Table/106/1/{‹58997›…-‹68940›…},raft] 643  rejected lease request repl=(n3,s3):2 seq=3 start=1777114249.259274130,0 type=LeaseExpiration exp=1777114255.298093989,0 pro=1777114249.298093989,0 acq=Request; current lease repl=(n3,s3):2 seq=3 start=1777114249.259274130,0 type=LeaseExpiration exp=1777114255.298093989,0 pro=1777114249.298093989,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=3 start=1777114249.259274130,0 type=LeaseExpiration exp=1777114255.298093989,0 pro=1777114249.298093989,0 acq=Request with repl=(n3,s3):2 seq=3 start=1777114249.259274130,0 type=LeaseExpiration exp=1777114255.298093989,0 pro=1777114249.298093989,0 acq=Request: ‹proposed under invalid lease›
I260425 10:50:49.323984 1036 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r45/1:/Table/4{1-2},raft] 644  rejected lease request repl=(n1,s1):1 seq=3 start=1777114249.258383891,0 type=LeaseExpiration exp=1777114255.322128327,0 pro=1777114249.322128327,0 acq=Request; current lease repl=(n1,s1):1 seq=3 start=1777114249.258383891,0 type=LeaseExpiration exp=1777114255.322128327,0 pro=1777114249.322128327,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=3 start=1777114249.258383891,0 type=LeaseExpiration exp=1777114255.322128327,0 pro=1777114249.322128327,0 acq=Request with repl=(n1,s1):1 seq=3 start=1777114249.258383891,0 type=LeaseExpiration exp=1777114255.322128327,0 pro=1777114249.322128327,0 acq=Request: ‹proposed under invalid lease›
I260425 10:50:49.324062 952 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r32/1:/Table/2{8-9},raft] 645  rejected lease request repl=(n1,s1):1 seq=3 start=1777114249.258894169,0 type=LeaseExpiration exp=1777114255.322560879,0 pro=1777114249.322560879,0 acq=Request; current lease repl=(n1,s1):1 seq=3 start=1777114249.258894169,0 type=LeaseExpiration exp=1777114255.322560879,0 pro=1777114249.322560879,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=3 start=1777114249.258894169,0 type=LeaseExpiration exp=1777114255.322560879,0 pro=1777114249.322560879,0 acq=Request with repl=(n1,s1):1 seq=3 start=1777114249.258894169,0 type=LeaseExpiration exp=1777114255.322560879,0 pro=1777114249.322560879,0 acq=Request: ‹proposed under invalid lease›
I260425 10:50:49.324077 1015 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r20/1:/Table/1{6-7},raft] 646  rejected lease request repl=(n1,s1):1 seq=3 start=1777114249.258343675,0 type=LeaseExpiration exp=1777114255.322346403,0 pro=1777114249.322346403,0 acq=Request; current lease repl=(n1,s1):1 seq=3 start=1777114249.258343675,0 type=LeaseExpiration exp=1777114255.322346403,0 pro=1777114249.322346403,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=3 start=1777114249.258343675,0 type=LeaseExpiration exp=1777114255.322346403,0 pro=1777114249.322346403,0 acq=Request with repl=(n1,s1):1 seq=3 start=1777114249.258343675,0 type=LeaseExpiration exp=1777114255.322346403,0 pro=1777114249.322346403,0 acq=Request: ‹proposed under invalid lease›
I260425 10:50:49.324078 967 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r41/1:/Table/3{7-8},raft] 647  rejected lease request repl=(n1,s1):1 seq=3 start=1777114249.258276427,2 type=LeaseExpiration exp=1777114255.322096848,0 pro=1777114249.322096848,0 acq=Request; current lease repl=(n1,s1):1 seq=3 start=1777114249.258276427,2 type=LeaseExpiration exp=1777114255.322096848,0 pro=1777114249.322096848,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=3 start=1777114249.258276427,2 type=LeaseExpiration exp=1777114255.322096848,0 pro=1777114249.322096848,0 acq=Request with repl=(n1,s1):1 seq=3 start=1777114249.258276427,2 type=LeaseExpiration exp=1777114255.322096848,0 pro=1777114249.322096848,0 acq=Request: ‹proposed under invalid lease›
I260425 10:50:49.324156 1062 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r7/1:/Table/{0-4},raft] 648  rejected lease request repl=(n1,s1):1 seq=3 start=1777114249.258284002,0 type=LeaseExpiration exp=1777114255.322589730,0 pro=1777114249.322589730,0 acq=Request; current lease repl=(n1,s1):1 seq=3 start=1777114249.258284002,0 type=LeaseExpiration exp=1777114255.322589730,0 pro=1777114249.322589730,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=3 start=1777114249.258284002,0 type=LeaseExpiration exp=1777114255.322589730,0 pro=1777114249.322589730,0 acq=Request with repl=(n1,s1):1 seq=3 start=1777114249.258284002,0 type=LeaseExpiration exp=1777114255.322589730,0 pro=1777114249.322589730,0 acq=Request: ‹proposed under invalid lease›
I260425 10:50:49.324196 1057 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r23/1:/Table/{19-20},raft] 649  rejected lease request repl=(n1,s1):1 seq=3 start=1777114249.258515706,0 type=LeaseExpiration exp=1777114255.322304843,0 pro=1777114249.322304843,0 acq=Request; current lease repl=(n1,s1):1 seq=3 start=1777114249.258515706,0 type=LeaseExpiration exp=1777114255.322304843,0 pro=1777114249.322304843,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=3 start=1777114249.258515706,0 type=LeaseExpiration exp=1777114255.322304843,0 pro=1777114249.322304843,0 acq=Request with repl=(n1,s1):1 seq=3 start=1777114249.258515706,0 type=LeaseExpiration exp=1777114255.322304843,0 pro=1777114249.322304843,0 acq=Request: ‹proposed under invalid lease›
I260425 10:50:49.324335 995 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r35/1:/{NamespaceTab…-Table/32},raft] 650  rejected lease request repl=(n1,s1):1 seq=3 start=1777114249.258236539,0 type=LeaseExpiration exp=1777114255.322045017,0 pro=1777114249.322045017,0 acq=Request; current lease repl=(n1,s1):1 seq=3 start=1777114249.258236539,0 type=LeaseExpiration exp=1777114255.322045017,0 pro=1777114249.322045017,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=3 start=1777114249.258236539,0 type=LeaseExpiration exp=1777114255.322045017,0 pro=1777114249.322045017,0 acq=Request with repl=(n1,s1):1 seq=3 start=1777114249.258236539,0 type=LeaseExpiration exp=1777114255.322045017,0 pro=1777114249.322045017,0 acq=Request: ‹proposed under invalid lease›
I260425 10:50:49.324344 1037 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r14/1:/Table/{9-11},raft] 651  rejected lease request repl=(n1,s1):1 seq=3 start=1777114249.258364826,0 type=LeaseExpiration exp=1777114255.322230382,0 pro=1777114249.322230382,0 acq=Request; current lease repl=(n1,s1):1 seq=3 start=1777114249.258364826,0 type=LeaseExpiration exp=1777114255.322230382,0 pro=1777114249.322230382,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=3 start=1777114249.258364826,0 type=LeaseExpiration exp=1777114255.322230382,0 pro=1777114249.322230382,0 acq=Request with repl=(n1,s1):1 seq=3 start=1777114249.258364826,0 type=LeaseExpiration exp=1777114255.322230382,0 pro=1777114249.322230382,0 acq=Request: ‹proposed under invalid lease›
I260425 10:50:49.324392 1029 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r29/1:/Table/2{5-6},raft] 652  rejected lease request repl=(n3,s3):3 seq=3 start=1777114249.258343236,0 type=LeaseExpiration exp=1777114255.322136569,0 pro=1777114249.322136569,0 acq=Request; current lease repl=(n3,s3):3 seq=3 start=1777114249.258343236,0 type=LeaseExpiration exp=1777114255.322136569,0 pro=1777114249.322136569,0 acq=Request; err: cannot replace lease repl=(n3,s3):3 seq=3 start=1777114249.258343236,0 type=LeaseExpiration exp=1777114255.322136569,0 pro=1777114249.322136569,0 acq=Request with repl=(n3,s3):3 seq=3 start=1777114249.258343236,0 type=LeaseExpiration exp=1777114255.322136569,0 pro=1777114249.322136569,0 acq=Request: ‹proposed under invalid lease›
I260425 10:50:49.324433 1002 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r43/1:/Table/{39-40},raft] 653  rejected lease request repl=(n3,s3):3 seq=3 start=1777114249.258999464,0 type=LeaseExpiration exp=1777114255.322492811,0 pro=1777114249.322492811,0 acq=Request; current lease repl=(n3,s3):3 seq=3 start=1777114249.258999464,0 type=LeaseExpiration exp=1777114255.322492811,0 pro=1777114249.322492811,0 acq=Request; err: cannot replace lease repl=(n3,s3):3 seq=3 start=1777114249.258999464,0 type=LeaseExpiration exp=1777114255.322492811,0 pro=1777114249.322492811,0 acq=Request with repl=(n3,s3):3 seq=3 start=1777114249.258999464,0 type=LeaseExpiration exp=1777114255.322492811,0 pro=1777114249.322492811,0 acq=Request: ‹proposed under invalid lease›
I260425 10:50:49.325264 949 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r16/1:/Table/1{2-3},raft] 654  rejected lease request repl=(n3,s3):3 seq=3 start=1777114249.258560573,0 type=LeaseExpiration exp=1777114255.322440018,0 pro=1777114249.322440018,0 acq=Request; current lease repl=(n3,s3):3 seq=3 start=1777114249.258560573,0 type=LeaseExpiration exp=1777114255.322440018,0 pro=1777114249.322440018,0 acq=Request; err: cannot replace lease repl=(n3,s3):3 seq=3 start=1777114249.258560573,0 type=LeaseExpiration exp=1777114255.322440018,0 pro=1777114249.322440018,0 acq=Request with repl=(n3,s3):3 seq=3 start=1777114249.258560573,0 type=LeaseExpiration exp=1777114255.322440018,0 pro=1777114249.322440018,0 acq=Request: ‹proposed under invalid lease›
I260425 10:50:49.325303 951 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r64/1:/Table/6{1-3},raft] 655  rejected lease request repl=(n3,s3):2 seq=3 start=1777114249.258480198,0 type=LeaseExpiration exp=1777114255.322453184,0 pro=1777114249.322453184,0 acq=Request; current lease repl=(n3,s3):2 seq=3 start=1777114249.258480198,0 type=LeaseExpiration exp=1777114255.322453184,0 pro=1777114249.322453184,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=3 start=1777114249.258480198,0 type=LeaseExpiration exp=1777114255.322453184,0 pro=1777114249.322453184,0 acq=Request with repl=(n3,s3):2 seq=3 start=1777114249.258480198,0 type=LeaseExpiration exp=1777114255.322453184,0 pro=1777114249.322453184,0 acq=Request: ‹proposed under invalid lease›
I260425 10:50:49.325355 1056 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r15/1:/Table/1{1-2},raft] 656  rejected lease request repl=(n3,s3):3 seq=3 start=1777114249.258319784,0 type=LeaseExpiration exp=1777114255.322368817,0 pro=1777114249.322368817,0 acq=Request; current lease repl=(n3,s3):3 seq=3 start=1777114249.258319784,0 type=LeaseExpiration exp=1777114255.322368817,0 pro=1777114249.322368817,0 acq=Request; err: cannot replace lease repl=(n3,s3):3 seq=3 start=1777114249.258319784,0 type=LeaseExpiration exp=1777114255.322368817,0 pro=1777114249.322368817,0 acq=Request with repl=(n3,s3):3 seq=3 start=1777114249.258319784,0 type=LeaseExpiration exp=1777114255.322368817,0 pro=1777114249.322368817,0 acq=Request: ‹proposed under invalid lease›
I260425 10:50:49.325469 1032 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r5/1:/System{/tsd-‹tse›},raft] 657  rejected lease request repl=(n3,s3):2 seq=4 start=1777114249.258308000,0 type=LeaseExpiration exp=1777114255.322872590,0 pro=1777114249.322872590,0 acq=Request; current lease repl=(n3,s3):2 seq=4 start=1777114249.258308000,0 type=LeaseExpiration exp=1777114255.322872590,0 pro=1777114249.322872590,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=4 start=1777114249.258308000,0 type=LeaseExpiration exp=1777114255.322872590,0 pro=1777114249.322872590,0 acq=Request with repl=(n3,s3):2 seq=4 start=1777114249.258308000,0 type=LeaseExpiration exp=1777114255.322872590,0 pro=1777114249.322872590,0 acq=Request: ‹proposed under invalid lease›
I260425 10:50:49.331562 1059 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r87/1:/Table/106/1/{‹47815›…-‹52294›…},raft] 658  rejected lease request repl=(n3,s3):2 seq=3 start=1777114249.258850494,0 type=LeaseExpiration exp=1777114255.324356362,0 pro=1777114249.324356362,0 acq=Request; current lease repl=(n3,s3):2 seq=3 start=1777114249.258850494,0 type=LeaseExpiration exp=1777114255.324356362,0 pro=1777114249.324356362,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=3 start=1777114249.258850494,0 type=LeaseExpiration exp=1777114255.324356362,0 pro=1777114249.324356362,0 acq=Request with repl=(n3,s3):2 seq=3 start=1777114249.258850494,0 type=LeaseExpiration exp=1777114255.324356362,0 pro=1777114249.324356362,0 acq=Request: ‹proposed under invalid lease›
I260425 10:50:49.333900 1019 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r108/1:/{Table/106/1/…-Max},raft] 659  rejected lease request repl=(n1,s1):1 seq=3 start=1777114249.258411952,0 type=LeaseExpiration exp=1777114255.332922938,0 pro=1777114249.332922938,0 acq=Request; current lease repl=(n1,s1):1 seq=3 start=1777114249.258411952,0 type=LeaseExpiration exp=1777114255.332922938,0 pro=1777114249.332922938,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=3 start=1777114249.258411952,0 type=LeaseExpiration exp=1777114255.332922938,0 pro=1777114249.332922938,0 acq=Request with repl=(n1,s1):1 seq=3 start=1777114249.258411952,0 type=LeaseExpiration exp=1777114255.332922938,0 pro=1777114249.332922938,0 acq=Request: ‹proposed under invalid lease›
I260425 10:50:50.082270 1036 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r21/1:/Table/1{7-8},raft] 660  rejected lease request repl=(n1,s1):1 seq=3 start=1777114250.078070511,0 type=LeaseExpiration exp=1777114256.079445461,0 pro=1777114250.079445461,0 acq=Request; current lease repl=(n1,s1):1 seq=3 start=1777114250.078070511,0 type=LeaseExpiration exp=1777114256.079445461,0 pro=1777114250.079445461,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=3 start=1777114250.078070511,0 type=LeaseExpiration exp=1777114256.079445461,0 pro=1777114250.079445461,0 acq=Request with repl=(n1,s1):1 seq=3 start=1777114250.078070511,0 type=LeaseExpiration exp=1777114256.079445461,0 pro=1777114250.079445461,0 acq=Request: ‹proposed under invalid lease›
I260425 10:50:50.082316 960 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r17/1:/Table/1{3-4},raft] 661  rejected lease request repl=(n1,s1):1 seq=3 start=1777114250.077953018,0 type=LeaseExpiration exp=1777114256.079144899,0 pro=1777114250.079144899,0 acq=Request; current lease repl=(n1,s1):1 seq=3 start=1777114250.077953018,0 type=LeaseExpiration exp=1777114256.079144899,0 pro=1777114250.079144899,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=3 start=1777114250.077953018,0 type=LeaseExpiration exp=1777114256.079144899,0 pro=1777114250.079144899,0 acq=Request with repl=(n1,s1):1 seq=3 start=1777114250.077953018,0 type=LeaseExpiration exp=1777114256.079144899,0 pro=1777114250.079144899,0 acq=Request: ‹proposed under invalid lease›
I260425 10:50:50.082719 1043 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r46/1:/Table/4{2-3},raft] 662  rejected lease request repl=(n1,s1):1 seq=3 start=1777114250.077847507,0 type=LeaseExpiration exp=1777114256.078642391,0 pro=1777114250.078642391,0 acq=Request; current lease repl=(n1,s1):1 seq=3 start=1777114250.077847507,0 type=LeaseExpiration exp=1777114256.078642391,0 pro=1777114250.078642391,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=3 start=1777114250.077847507,0 type=LeaseExpiration exp=1777114256.078642391,0 pro=1777114250.078642391,0 acq=Request with repl=(n1,s1):1 seq=3 start=1777114250.077847507,0 type=LeaseExpiration exp=1777114256.078642391,0 pro=1777114250.078642391,0 acq=Request: ‹proposed under invalid lease›
I260425 10:50:50.083568 965 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r49/1:/Table/4{5-6},raft] 663  rejected lease request repl=(n1,s1):1 seq=3 start=1777114250.078654287,0 type=LeaseExpiration exp=1777114256.080503184,0 pro=1777114250.080503184,0 acq=Request; current lease repl=(n1,s1):1 seq=3 start=1777114250.078654287,0 type=LeaseExpiration exp=1777114256.080503184,0 pro=1777114250.080503184,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=3 start=1777114250.078654287,0 type=LeaseExpiration exp=1777114256.080503184,0 pro=1777114250.080503184,0 acq=Request with repl=(n1,s1):1 seq=3 start=1777114250.078654287,0 type=LeaseExpiration exp=1777114256.080503184,0 pro=1777114250.080503184,0 acq=Request: ‹proposed under invalid lease›
I260425 10:50:50.083676 1029 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r13/1:/Table/{8-9},raft] 664  rejected lease request repl=(n1,s1):1 seq=3 start=1777114250.078540330,0 type=LeaseExpiration exp=1777114256.080108310,0 pro=1777114250.080108310,0 acq=Request; current lease repl=(n1,s1):1 seq=3 start=1777114250.078540330,0 type=LeaseExpiration exp=1777114256.080108310,0 pro=1777114250.080108310,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=3 start=1777114250.078540330,0 type=LeaseExpiration exp=1777114256.080108310,0 pro=1777114250.080108310,0 acq=Request with repl=(n1,s1):1 seq=3 start=1777114250.078540330,0 type=LeaseExpiration exp=1777114256.080108310,0 pro=1777114250.080108310,0 acq=Request: ‹proposed under invalid lease›
I260425 10:50:50.083893 986 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r42/1:/Table/3{8-9},raft] 665  rejected lease request repl=(n1,s1):1 seq=3 start=1777114250.078560444,0 type=LeaseExpiration exp=1777114256.081142319,0 pro=1777114250.081142319,0 acq=Request; current lease repl=(n1,s1):1 seq=3 start=1777114250.078560444,0 type=LeaseExpiration exp=1777114256.081142319,0 pro=1777114250.081142319,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=3 start=1777114250.078560444,0 type=LeaseExpiration exp=1777114256.081142319,0 pro=1777114250.081142319,0 acq=Request with repl=(n1,s1):1 seq=3 start=1777114250.078560444,0 type=LeaseExpiration exp=1777114256.081142319,0 pro=1777114250.081142319,0 acq=Request: ‹proposed under invalid lease›
I260425 10:50:50.084473 999 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r51/1:/Table/4{7-8},raft] 666  rejected lease request repl=(n1,s1):1 seq=3 start=1777114250.078234948,0 type=LeaseExpiration exp=1777114256.080473343,0 pro=1777114250.080473343,0 acq=Request; current lease repl=(n1,s1):1 seq=3 start=1777114250.078234948,0 type=LeaseExpiration exp=1777114256.080473343,0 pro=1777114250.080473343,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=3 start=1777114250.078234948,0 type=LeaseExpiration exp=1777114256.080473343,0 pro=1777114250.080473343,0 acq=Request with repl=(n1,s1):1 seq=3 start=1777114250.078234948,0 type=LeaseExpiration exp=1777114256.080473343,0 pro=1777114250.080473343,0 acq=Request: ‹proposed under invalid lease›
I260425 10:50:50.084690 955 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r48/1:/Table/4{4-5},raft] 667  rejected lease request repl=(n1,s1):1 seq=3 start=1777114250.078607746,0 type=LeaseExpiration exp=1777114256.079866735,0 pro=1777114250.079866735,0 acq=Request; current lease repl=(n1,s1):1 seq=3 start=1777114250.078607746,0 type=LeaseExpiration exp=1777114256.079866735,0 pro=1777114250.079866735,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=3 start=1777114250.078607746,0 type=LeaseExpiration exp=1777114256.079866735,0 pro=1777114250.079866735,0 acq=Request with repl=(n1,s1):1 seq=3 start=1777114250.078607746,0 type=LeaseExpiration exp=1777114256.079866735,0 pro=1777114250.079866735,0 acq=Request: ‹proposed under invalid lease›
I260425 10:50:50.085694 1062 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r39/1:/Table/3{5-6},raft] 668  rejected lease request repl=(n1,s1):1 seq=3 start=1777114250.078317157,0 type=LeaseExpiration exp=1777114256.080890736,0 pro=1777114250.080890736,0 acq=Request; current lease repl=(n1,s1):1 seq=3 start=1777114250.078317157,0 type=LeaseExpiration exp=1777114256.080890736,0 pro=1777114250.080890736,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=3 start=1777114250.078317157,0 type=LeaseExpiration exp=1777114256.080890736,0 pro=1777114250.080890736,0 acq=Request with repl=(n1,s1):1 seq=3 start=1777114250.078317157,0 type=LeaseExpiration exp=1777114256.080890736,0 pro=1777114250.080890736,0 acq=Request: ‹proposed under invalid lease›
I260425 10:50:50.095248 1014 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r12/1:/Table/{7-8},raft] 669  rejected lease request repl=(n1,s1):1 seq=3 start=1777114250.079840933,0 type=LeaseExpiration exp=1777114256.086584401,0 pro=1777114250.086584401,0 acq=Request; current lease repl=(n1,s1):1 seq=3 start=1777114250.079840933,0 type=LeaseExpiration exp=1777114256.086584401,0 pro=1777114250.086584401,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=3 start=1777114250.079840933,0 type=LeaseExpiration exp=1777114256.086584401,0 pro=1777114250.086584401,0 acq=Request with repl=(n1,s1):1 seq=3 start=1777114250.079840933,0 type=LeaseExpiration exp=1777114256.086584401,0 pro=1777114250.086584401,0 acq=Request: ‹proposed under invalid lease›
I260425 10:50:50.095308 958 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r25/1:/Table/2{1-2},raft] 670  rejected lease request repl=(n1,s1):1 seq=3 start=1777114250.080363867,0 type=LeaseExpiration exp=1777114256.086571484,0 pro=1777114250.086571484,0 acq=Request; current lease repl=(n1,s1):1 seq=3 start=1777114250.080363867,0 type=LeaseExpiration exp=1777114256.086571484,0 pro=1777114250.086571484,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=3 start=1777114250.080363867,0 type=LeaseExpiration exp=1777114256.086571484,0 pro=1777114250.086571484,0 acq=Request with repl=(n1,s1):1 seq=3 start=1777114250.080363867,0 type=LeaseExpiration exp=1777114256.086571484,0 pro=1777114250.086571484,0 acq=Request: ‹proposed under invalid lease›
I260425 10:50:50.095510 1028 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r5/1:/System{/tsd-‹tse›},raft] 671  rejected lease request repl=(n1,s1):1 seq=5 start=1777114250.079918301,0 type=LeaseExpiration exp=1777114256.086929361,0 pro=1777114250.086929361,0 acq=Request; current lease repl=(n1,s1):1 seq=5 start=1777114250.079918301,0 type=LeaseExpiration exp=1777114256.086929361,0 pro=1777114250.086929361,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=5 start=1777114250.079918301,0 type=LeaseExpiration exp=1777114256.086929361,0 pro=1777114250.086929361,0 acq=Request with repl=(n1,s1):1 seq=5 start=1777114250.079918301,0 type=LeaseExpiration exp=1777114256.086929361,0 pro=1777114250.086929361,0 acq=Request: ‹proposed under invalid lease›
I260425 10:50:50.095603 947 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r104/1:/Table/106/1/{‹25590›…-‹33282›…},raft] 672  rejected lease request repl=(n1,s1):1 seq=4 start=1777114250.078221683,0 type=LeaseExpiration exp=1777114256.089026620,0 pro=1777114250.089026620,0 acq=Request; current lease repl=(n1,s1):1 seq=4 start=1777114250.078221683,0 type=LeaseExpiration exp=1777114256.089026620,0 pro=1777114250.089026620,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=4 start=1777114250.078221683,0 type=LeaseExpiration exp=1777114256.089026620,0 pro=1777114250.089026620,0 acq=Request with repl=(n1,s1):1 seq=4 start=1777114250.078221683,0 type=LeaseExpiration exp=1777114256.089026620,0 pro=1777114250.089026620,0 acq=Request: ‹proposed under invalid lease›
